"COLUMN_NAME","DATA_TYPE","NULLABLE","DATA_DEFAULT","COLUMN_ID","COMMENTS","INSERTABLE","UPDATABLE","DELETABLE"
"TCPIP_IP6S_RAWOUT","NUMBER","Yes","",170,"","YES","YES","YES"
"TCPIP_IP6S_ODROPPED","NUMBER","Yes","",171,"","YES","YES","YES"
"TCPIP_IP6S_NOROUTE","NUMBER","Yes","",172,"","YES","YES","YES"
"TCPIP_IP6S_FRAGMENTED","NUMBER","Yes","",173,"","YES","YES","YES"
"TCPIP_IP6S_OFRAGMENTS","NUMBER","Yes","",174,"","YES","YES","YES"
"TCPIP_IP6S_CANTFRAG","NUMBER","Yes","",175,"","YES","YES","YES"
"TCPIP_IP6S_BADSCOPE","NUMBER","Yes","",176,"","YES","YES","YES"
"TCPIP_IP6S_NOTMEMBER","NUMBER","Yes","",177,"","YES","YES","YES"
"TCPIP_IP6S_M1","NUMBER","Yes","",178,"","YES","YES","YES"
"TCPIP_IP6S_M2M","NUMBER","Yes","",179,"","YES","YES","YES"
"TCPIP_IP6S_MEXT1","NUMBER","Yes","",180,"","YES","YES","YES"
"TCPIP_IP6S_MEXT2M","NUMBER","Yes","",181,"","YES","YES","YES"
"TCPIP_IP6S_EXTTHDRTOOLONG","NUMBER","Yes","",182,"","YES","YES","YES"
"TCPIP_IP6S_NOGIF","NUMBER","Yes","",183,"","YES","YES","YES"
"TCPIP_IP6S_TOOMANYHDR","NUMBER","Yes","",184,"","YES","YES","YES"
"TCPIP_IP6S_FORWARD_CACHEHIT","NUMBER","Yes","",185,"","YES","YES","YES"
"TCPIP_IP6S_FORWARD_CACHEMISS","NUMBER","Yes","",186,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_NONE","NUMBER","Yes","",187,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_SAMEIF_1","NUMBER","Yes","",188,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_SAMEIF_2","NUMBER","Yes","",189,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_SAMEIF_3","NUMBER","Yes","",190,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_SAMEIF_4","NUMBER","Yes","",191,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_SAMEIF_5","NUMBER","Yes","",192,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_SAMEIF_6","NUMBER","Yes","",193,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_SAMEIF_7","NUMBER","Yes","",194,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_SAMEIF_8","NUMBER","Yes","",195,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_SAMEIF_9","NUMBER","Yes","",196,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_SAMEIF_10","NUMBER","Yes","",197,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_SAMEIF_11","NUMBER","Yes","",198,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_SAMEIF_12","NUMBER","Yes","",199,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_SAMEIF_13","NUMBER","Yes","",200,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_SAMEIF_14","NUMBER","Yes","",201,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_SAMEIF_15","NUMBER","Yes","",202,"","YES","YES","YES"
"TCPIP_IP6S_SOURCES_SAMEIF_16","NUMBER","Yes","",203,"","YES","YES","YES"
"FINS_ID","NUMBER","No","",1,"","YES","YES","YES"
"UNIT_ID","VARCHAR2(255)","No","",2,"","YES","YES","YES"
"PERIOD_START_TIME","DATE","No","",3,"","YES","YES","YES"
"PERIOD_DURATION","NUMBER","Yes","",4,"","YES","YES","YES"
"TCPIP_IPS_TOTAL","NUMBER","Yes","",5,"","YES","YES","YES"
"TCPIP_IPS_BADSUM","NUMBER","Yes","",6,"","YES","YES","YES"
"TCPIP_IPS_TOOSMALL","NUMBER","Yes","",7,"","YES","YES","YES"
"TCPIP_IPS_TOOSHORT","NUMBER","Yes","",8,"","YES","YES","YES"
"TCPIP_IPS_TOOLONG","NUMBER","Yes","",9,"","YES","YES","YES"
"TCPIP_IPS_BADHLEN","NUMBER","Yes","",10,"","YES","YES","YES"
"TCPIP_IPS_BADLEN","NUMBER","Yes","",11,"","YES","YES","YES"
"TCPIP_IPS_BADOPTIONS","NUMBER","Yes","",12,"","YES","YES","YES"
"TCPIP_IPS_BADVERS","NUMBER","Yes","",13,"","YES","YES","YES"
"TCPIP_IPS_FRAGMENTS","NUMBER","Yes","",14,"","YES","YES","YES"
"TCPIP_IPS_FRAGDROPPED","NUMBER","Yes","",15,"","YES","YES","YES"
"TCPIP_IPS_FRAGTIMEOUT","NUMBER","Yes","",16,"","YES","YES","YES"
"TCPIP_IPS_RCVMEMDROP","NUMBER","Yes","",17,"","YES","YES","YES"
"TCPIP_IPS_BADFRAGS","NUMBER","Yes","",18,"","YES","YES","YES"
"TCPIP_IPS_REASSEMBLED","NUMBER","Yes","",19,"","YES","YES","YES"
"TCPIP_IPS_DELIVERED","NUMBER","Yes","",20,"","YES","YES","YES"
"TCPIP_IPS_NOPROTO","NUMBER","Yes","",21,"","YES","YES","YES"
"TCPIP_IPS_FORWARD","NUMBER","Yes","",22,"","YES","YES","YES"
"TCPIP_IPS_CANTFORWARD","NUMBER","Yes","",23,"","YES","YES","YES"
"TCPIP_IPS_REDIRECTSENT","NUMBER","Yes","",24,"","YES","YES","YES"
"TCPIP_IPS_LOCALOUT","NUMBER","Yes","",25,"","YES","YES","YES"
"TCPIP_IPS_RAWOUT","NUMBER","Yes","",26,"","YES","YES","YES"
"TCPIP_IPS_ODROPPED","NUMBER","Yes","",27,"","YES","YES","YES"
"TCPIP_IPS_NOROUTE","NUMBER","Yes","",28,"","YES","YES","YES"
"TCPIP_IPS_FRAGMENTED","NUMBER","Yes","",29,"","YES","YES","YES"
"TCPIP_IPS_OFRAGMENTS","NUMBER","Yes","",30,"","YES","YES","YES"
"TCPIP_IPS_FASTFORWARD","NUMBER","Yes","",31,"","YES","YES","YES"
"TCPIP_IPS_CANTFRAG","NUMBER","Yes","",32,"","YES","YES","YES"
"TCPIP_IPS_NOGIF","NUMBER","Yes","",33,"","YES","YES","YES"
"TCPIP_IPS_BADADDR","NUMBER","Yes","",34,"","YES","YES","YES"
"TCPIP_ICPS_ERROR","NUMBER","Yes","",35,"","YES","YES","YES"
"TCPIP_ICPS_OLDICMP","NUMBER","Yes","",36,"","YES","YES","YES"
"TCPIP_ICPS_INECHOREPLY","NUMBER","Yes","",37,"","YES","YES","YES"
"TCPIP_ICPS_INUNREACH","NUMBER","Yes","",38,"","YES","YES","YES"
"TCPIP_ICPS_INSOURCEQUENCH","NUMBER","Yes","",39,"","YES","YES","YES"
"TCPIP_ICPS_INREDIRECT","NUMBER","Yes","",40,"","YES","YES","YES"
"TCPIP_ICPS_INECHO","NUMBER","Yes","",41,"","YES","YES","YES"
"TCPIP_ICPS_INROUTERADVERT","NUMBER","Yes","",42,"","YES","YES","YES"
"TCPIP_ICPS_INROUTERSOLICIT","NUMBER","Yes","",43,"","YES","YES","YES"
"TCPIP_ICPS_INTIMXCEED","NUMBER","Yes","",44,"","YES","YES","YES"
"TCPIP_ICPS_INPARAMPROB","NUMBER","Yes","",45,"","YES","YES","YES"
"TCPIP_ICPS_INTSTAMP","NUMBER","Yes","",46,"","YES","YES","YES"
"TCPIP_ICPS_INTSTAMPREPLY","NUMBER","Yes","",47,"","YES","YES","YES"
"TCPIP_ICPS_INIREQ","NUMBER","Yes","",48,"","YES","YES","YES"
"TCPIP_ICPS_INIREQREPLY","NUMBER","Yes","",49,"","YES","YES","YES"
"TCPIP_ICPS_INMASKREQ","NUMBER","Yes","",50,"","YES","YES","YES"
"TCPIP_ICPS_INMASKREPLY","NUMBER","Yes","",51,"","YES","YES","YES"
"TCPIP_ICPS_BADCODE","NUMBER","Yes","",52,"","YES","YES","YES"
"TCPIP_ICPS_TOOSHORT","NUMBER","Yes","",53,"","YES","YES","YES"
"TCPIP_ICPS_CHECKSUM","NUMBER","Yes","",54,"","YES","YES","YES"
"TCPIP_ICPS_BADLEN","NUMBER","Yes","",55,"","YES","YES","YES"
"TCPIP_ICPS_OUTECHOREPLY","NUMBER","Yes","",56,"","YES","YES","YES"
"TCPIP_ICPS_OUTUNREACH","NUMBER","Yes","",57,"","YES","YES","YES"
"TCPIP_ICPS_OUTSOURCEQUENCH","NUMBER","Yes","",58,"","YES","YES","YES"
"TCPIP_ICPS_OUTREDIRECT","NUMBER","Yes","",59,"","YES","YES","YES"
"TCPIP_ICPS_OUTECHO","NUMBER","Yes","",60,"","YES","YES","YES"
"TCPIP_ICPS_OUTROUTERADVERT","NUMBER","Yes","",61,"","YES","YES","YES"
"TCPIP_ICPS_OUTROUTERSOLICIT","NUMBER","Yes","",62,"","YES","YES","YES"
"TCPIP_ICPS_OUTTIMXCEED","NUMBER","Yes","",63,"","YES","YES","YES"
"TCPIP_ICPS_OUTPARAMPROB","NUMBER","Yes","",64,"","YES","YES","YES"
"TCPIP_ICPS_OUTTSTAMP","NUMBER","Yes","",65,"","YES","YES","YES"
"TCPIP_ICPS_OUTTSTAMPREPLY","NUMBER","Yes","",66,"","YES","YES","YES"
"TCPIP_ICPS_OUTIREQ","NUMBER","Yes","",67,"","YES","YES","YES"
"TCPIP_ICPS_OUTIREQREPLY","NUMBER","Yes","",68,"","YES","YES","YES"
"TCPIP_ICPS_OUTMASKREQ","NUMBER","Yes","",69,"","YES","YES","YES"
"TCPIP_ICPS_OUTMASKREPLY","NUMBER","Yes","",70,"","YES","YES","YES"
"TCPIP_ICPS_REFLECT","NUMBER","Yes","",71,"","YES","YES","YES"
"TCPIP_TCPS_SNDTOTAL","NUMBER","Yes","",72,"","YES","YES","YES"
"TCPIP_TCPS_SNDPACK","NUMBER","Yes","",73,"","YES","YES","YES"
"TCPIP_TCPS_SNDBYTE","NUMBER","Yes","",74,"","YES","YES","YES"
"TCPIP_TCPS_SNDREXMITPACK","NUMBER","Yes","",75,"","YES","YES","YES"
"TCPIP_TCPS_SNDREXMITBYTE","NUMBER","Yes","",76,"","YES","YES","YES"
"TCPIP_TCPS_SNDACKS","NUMBER","Yes","",77,"","YES","YES","YES"
"TCPIP_TCPS_DELACK","NUMBER","Yes","",78,"","YES","YES","YES"
"TCPIP_TCPS_SNDURG","NUMBER","Yes","",79,"","YES","YES","YES"
"TCPIP_TCPS_SNDPROBE","NUMBER","Yes","",80,"","YES","YES","YES"
"TCPIP_TCPS_SNDWINUP","NUMBER","Yes","",81,"","YES","YES","YES"
"TCPIP_TCPS_SNDCTRL","NUMBER","Yes","",82,"","YES","YES","YES"
"TCPIP_TCPS_RCVTOTAL","NUMBER","Yes","",83,"","YES","YES","YES"
"TCPIP_TCPS_RCVACKPACK","NUMBER","Yes","",84,"","YES","YES","YES"
"TCPIP_TCPS_RCVACKBYTE","NUMBER","Yes","",85,"","YES","YES","YES"
"TCPIP_TCPS_RCVDUPACK","NUMBER","Yes","",86,"","YES","YES","YES"
"TCPIP_TCPS_RCVACKTOOMUCH","NUMBER","Yes","",87,"","YES","YES","YES"
"TCPIP_TCPS_RCVPACK","NUMBER","Yes","",88,"","YES","YES","YES"
"TCPIP_TCPS_RCVBYTE","NUMBER","Yes","",89,"","YES","YES","YES"
"TCPIP_TCPS_RCVDUPPACK","NUMBER","Yes","",90,"","YES","YES","YES"
"TCPIP_TCPS_RCVDUPBYTE","NUMBER","Yes","",91,"","YES","YES","YES"
"TCPIP_TCPS_PAWSDROP","NUMBER","Yes","",92,"","YES","YES","YES"
"TCPIP_TCPS_RCVPARTDUPPACK","NUMBER","Yes","",93,"","YES","YES","YES"
"TCPIP_TCPS_RCVPARTDUPBYTE","NUMBER","Yes","",94,"","YES","YES","YES"
"TCPIP_TCPS_RCVOOPACK","NUMBER","Yes","",95,"","YES","YES","YES"
"TCPIP_TCPS_RCVOOBYTE","NUMBER","Yes","",96,"","YES","YES","YES"
"TCPIP_TCPS_RCVPACKAFTERWIN","NUMBER","Yes","",97,"","YES","YES","YES"
