"COLUMN_NAME"	"DATA_TYPE"	"NULLABLE"	"DATA_DEFAULT"	"COLUMN_ID"	"COMMENTS"	"INSERTABLE"	"UPDATABLE"	"DELETABLE"
"SUCC_OUTG_INTRA_PAPU_RAU"	"NUMBER"	"Yes"	""	194	""	"YES"	"YES"	"YES"
"FAIL_OUTG_INTRA_PAPU_RAU"	"NUMBER"	"Yes"	""	195	""	"YES"	"YES"	"YES"
"SUCC_OUTG_INTER_SYS_RAU"	"NUMBER"	"Yes"	""	196	""	"YES"	"YES"	"YES"
"FAIL_OUTG_INTER_SYS_RAU"	"NUMBER"	"Yes"	""	197	""	"YES"	"YES"	"YES"
"FAIL_GPRS_ATTACH_GEN"	"NUMBER"	"Yes"	""	198	""	"YES"	"YES"	"YES"
"FAIL_COMB_ATTACH_GEN"	"NUMBER"	"Yes"	""	199	""	"YES"	"YES"	"YES"
"FAIL_INTRA_PAPU_RAU_GEN"	"NUMBER"	"Yes"	""	200	""	"YES"	"YES"	"YES"
"FAIL_INTRA_PAPU_RA_LA_UP_GEN"	"NUMBER"	"Yes"	""	201	""	"YES"	"YES"	"YES"
"FAIL_INTER_PAPU_RAU_GEN"	"NUMBER"	"Yes"	""	202	""	"YES"	"YES"	"YES"
"FAIL_INTER_PAPU_RA_LA_UP_GEN"	"NUMBER"	"Yes"	""	203	""	"YES"	"YES"	"YES"
"FAIL_INTER_SGSN_RAU_GEN"	"NUMBER"	"Yes"	""	204	""	"YES"	"YES"	"YES"
"FAIL_INTER_SGSN_RA_LA_UP_GEN"	"NUMBER"	"Yes"	""	205	""	"YES"	"YES"	"YES"
"FAIL_PERIODIC_RAU_GEN"	"NUMBER"	"Yes"	""	206	""	"YES"	"YES"	"YES"
"FAIL_PERIODIC_RA_LA_UP_GEN"	"NUMBER"	"Yes"	""	207	""	"YES"	"YES"	"YES"
"FAIL_NWR_GPRS_DETACH_GEN"	"NUMBER"	"Yes"	""	208	""	"YES"	"YES"	"YES"
"FAIL_COMB_ATTACH_DUE_MS_ERR"	"NUMBER"	"Yes"	""	209	""	"YES"	"YES"	"YES"
"FAIL_COMB_ATTACH_DUE_RADIO_ERR"	"NUMBER"	"Yes"	""	210	""	"YES"	"YES"	"YES"
"FAIL_COMB_ATTACH_DUE_SGSN_ERR"	"NUMBER"	"Yes"	""	211	""	"YES"	"YES"	"YES"
"FAIL_COMB_ATTACH_HLR_VLR_ERR"	"NUMBER"	"Yes"	""	212	""	"YES"	"YES"	"YES"
"FAIL_COMB_ATTACH_COLLISIONS"	"NUMBER"	"Yes"	""	213	""	"YES"	"YES"	"YES"
"FAIL_GPRS_ATTACH_22"	"NUMBER"	"Yes"	""	214	""	"YES"	"YES"	"YES"
"FAIL_COMB_ATTACH_22"	"NUMBER"	"Yes"	""	215	""	"YES"	"YES"	"YES"
